estacion_sk,anio,mes,temperatura_promedio,temperatura_maxima,temperatura_minima,temperatura_desviacion,presion_promedio,presion_desviacion,viento_promedio,viento_maximo,viento_desviacion,radiacion_total,humedad_promedio,humedad_maxima,humedad_minima,humedad_desviacion
177,2022,3,14.33269766397125,19.78,11.17,1.3786143535809035,567.3848730907457,1.2615784350891461,0.6562477538185086,7.15,0.9099741062393929,1240445.313,88.67464061096136,94.0,51.0,4.904896198947319
177,2022,4,14.661291782729805,19.94,11.28,1.433883602265939,567.7254967502321,1.0586994218948507,0.610658077994429,7.6,0.9531520953415905,1285724.19,89.97388579387187,94.0,74.0,3.6363599483886646
177,2022,5,14.92622908478383,20.17,11.22,1.397126486154321,568.8435092644581,1.307470364906588,0.6245614823133072,9.39,0.900198073478642,1291351.474,85.52352610892757,93.0,50.0,7.532956352629534
177,2022,6,13.869424524690569,20.17,11.06,1.2216344264339847,567.1020326655608,1.0894773111871923,0.6345514865382162,5.81,0.8707447209868651,1044474.902,78.06265152481816,96.0,30.0,17.462408535356833
177,2022,7,14.610591868823002,19.94,11.61,1.5530642763965958,567.748864555256,1.3631533279377446,0.6569204851752022,6.26,0.857009994390088,1351094.337,72.38555705300989,92.0,35.0,14.298322587838866
177,2022,8,14.655110227272727,19.72,11.28,1.470443814345406,568.2743534090908,1.2906348798566056,0.4918431818181819,6.26,0.8395471549250563,1381564.513,88.46511363636364,94.0,67.0,5.3432608396290995
177,2022,9,14.356040308239479,19.83,11.22,1.4583688944777613,568.1591001778304,1.4804124247645143,0.0007409602845287492,1.79,0.029966919153699312,949869.025,90.9946650859514,95.0,73.0,3.8240400031330215
177,2022,10,14.315989571525732,26.0,11.67,1.3223257342970522,567.885223305373,1.326421468990196,0.48926547268193155,7.6,0.8973998793768632,1259980.547,92.34300612106098,95.0,66.0,3.23710742308882
177,2022,11,14.122295062878436,19.22,10.83,1.2970769272846299,567.5968607359106,1.4091188477322347,1.1203097345132744,10.28,0.9665890641931772,1609109.929,93.03889147647881,96.0,77.0,2.8651825456296134
177,2022,12,14.162642399730366,19.17,11.06,1.4090216085438965,566.9546635209527,1.4399389077719524,1.1004887091338054,5.81,0.8857978168704763,1583228.16,93.07066621727895,96.0,75.0,3.3170067552737343
177,2023,1,14.03668165467626,20.44,10.72,1.5773956464914354,567.2618513938849,1.0658205508449494,1.1909892086330935,8.49,0.9976672000432023,1629898.64,91.56980665467626,97.0,43.0,6.177518671638514
177,2023,2,15.102233266230499,21.11,11.78,1.654852604010306,567.9301207851031,1.2125419766151633,1.1783668847508808,8.05,1.0010791083479673,1591795.38,90.66733769501761,96.0,61.0,5.584006634584452
177,2023,3,14.209247892074199,20.0,11.11,1.4845262012913196,567.852538504778,1.1822913649611362,1.208469926925239,6.26,0.9709155842299743,1285400.215,93.07150084317033,97.0,71.0,3.823585062229237
177,2023,4,14.935114570361145,22.0,11.67,1.5379176795148704,568.3014059775841,1.368430349864908,1.179963885429639,7.15,0.9610453457683917,1187583.933,92.63374844333748,98.0,65.0,4.330818779746912
177,2023,5,16.135322327044026,20.78,12.17,1.5231919343472988,569.5817334905661,1.6184915250500416,1.1897156708595387,6.71,0.9814787291336547,1249562.517,77.57665094339623,95.0,30.0,17.17110832109332
177,2023,6,17.227742327560012,21.61,13.56,1.4696436643452255,568.8415071406866,1.3030709956218258,1.3405135217259192,6.26,1.0345068619692595,725667.775,59.48556669705257,77.0,30.0,12.547394217399958
177,2023,7,17.720983796296295,21.83,14.39,1.4585713326496683,569.6952623456791,1.7982600001172482,1.5630324074074073,7.15,1.138378318900358,514763.221,55.557484567901234,69.0,30.0,11.466216293701002
177,2023,8,17.765957284515636,22.56,13.94,1.5644235001787097,569.9529099923723,1.8457358899607932,1.5808886346300535,8.94,1.1266854057887854,575704.253,55.16742944317315,72.0,30.0,11.529328235710356
177,2023,9,18.62357142857143,21.89,14.5,1.451291280386301,568.2212499999999,1.3365054661267652,2.062321428571429,4.92,0.982149178245339,78544.118,58.379464285714285,69.0,30.0,10.457418577219102
177,2023,10,16.638584521384928,21.17,13.67,1.4978435509913608,567.3006720977597,1.3969484569050403,1.2786150712830957,5.81,1.0514065703835085,109243.076,48.54175152749491,67.0,30.0,11.297288795810958
177,2023,11,18.384092664092663,22.0,15.11,1.4568676312801434,566.4043822393822,1.4418961513405402,2.052895752895753,5.81,1.2378080523293293,136201.0,48.02895752895753,67.0,30.0,11.402820041870504
177,2023,12,17.983075040783035,21.67,13.94,1.5915343147983394,567.2887275693312,1.3287664419110157,1.5542822185970635,5.36,1.1289774381261344,238905.105,51.50489396411093,67.0,30.0,11.35219013792153
177,2024,1,18.452043580683156,22.17,13.33,1.7244937032112704,569.1638044758539,1.4136138676337895,1.673616018845701,6.26,1.1675950126165575,716517.529,54.948174322732626,68.0,30.0,10.926894286906567
177,2024,2,19.193382502543237,22.94,14.44,1.7283210765635186,569.4340844354018,1.7446558898639009,1.7518565615462869,6.26,1.2007592431776304,482293.39,54.06714140386572,67.0,30.0,10.748599230227907
177,2024,3,17.165513368137955,23.33,13.17,1.9764751644810041,570.8406976744186,1.2963417504885575,1.367840531561462,8.49,1.0559318446953572,829611.454,82.7248853029584,97.0,30.0,12.225702948531648
177,2024,4,16.122976092333058,23.06,12.83,1.7933168923373346,570.0623436579908,1.31506995793084,1.1929325167824756,8.49,0.9352685208879715,1018471.73,89.3734542456719,98.0,58.0,7.419745538887089
177,2024,5,16.1173436418186,21.33,13.5,1.3907008719524296,570.2974313408724,1.240489564286457,1.0640860835448882,7.15,0.9009003262193206,948761.727,92.5343872605585,98.0,56.0,4.966433812308694
177,2024,6,15.713605263157895,21.5,12.56,1.5268332301040026,570.0709812030076,1.5408821316317391,1.1283947368421052,7.15,0.9280272071894342,638011.671,92.43966165413534,98.0,61.0,5.417147254327331
178,2019,1,14.61786992630717,22.72,9.39,3.1141152243049444,560.9143396888526,1.6898559412549738,0.4069165984325652,6.71,0.7358353989761344,1016511.0,84.11890279564861,100.0,36.0,12.608898064504123
178,2019,2,14.555327620967741,23.89,10.17,2.579859819149604,560.779183467742,1.241659712839837,0.22013104838709677,4.02,0.4228750087517132,648483.0,90.47093413978494,99.0,66.0,6.724616150912301
178,2019,3,14.519233259499064,21.17,9.78,2.5346236606585935,560.9903901857216,1.4879286145888937,0.21748679502470608,5.81,0.44237611928986836,684869.0,92.07241438064406,99.0,68.0,6.256669568658804
178,2019,4,14.037461895294896,21.17,10.33,2.126336105916796,561.867040424122,1.2962778415142209,0.1570006626905235,6.26,0.42007328190230186,719283.0,93.51027170311464,100.0,60.0,5.806427604826513
178,2019,5,14.015066855993373,23.56,10.22,2.115755269267937,561.6869613063543,1.3268631142013063,0.08893977044136789,3.58,0.28673437811135516,689771.0,94.8829724292983,100.0,61.0,5.88810112681449
178,2019,6,14.369188645771734,21.78,10.28,2.2759375639289825,561.496574807806,1.2950388677894844,0.18153282081608518,5.81,0.48358005841180784,830789.0,91.51342400946186,100.0,56.0,7.60565300927739
178,2019,7,14.067229853479855,22.56,9.17,2.5468252583706636,561.5275721153846,1.2927468660165853,0.25263736263736264,7.15,0.5939355450012179,899357.0,88.52146291208791,99.0,50.0,10.081114784350355
178,2019,8,14.686770129423891,23.17,9.56,2.792653369611176,561.5772511739779,1.3512852745672064,0.26850188981789025,7.15,0.5475047013683838,1041554.0,83.6218073531096,99.0,47.0,10.318933031544711
178,2019,9,14.40916270783848,22.11,10.11,2.7052309070124445,561.7463052256531,1.4334442814719393,0.22767220902612825,6.26,0.5401398743781165,952296.0,87.06169833729216,99.0,43.0,10.395477180139489
178,2019,10,13.345765164862824,20.22,9.61,2.277752229027657,561.6728353888749,1.3159625506448098,0.12643468411779513,4.92,0.34041182895356564,720868.753,92.7036244651397,100.0,62.0,6.266466395376309
178,2019,11,13.575267846247712,20.89,8.83,2.485575906485718,561.0245674191581,1.590136193744705,0.1431006711409396,4.47,0.36011698936197173,724876.918,93.00475899938988,100.0,67.0,6.476849127118282
178,2019,12,13.855689153271738,21.06,9.67,2.4664179317885653,561.0400923933679,1.3621103522535312,0.14902923680546767,3.58,0.34221931199090944,686678.252,92.60599924060246,100.0,67.0,5.878500579896825
178,2020,1,14.607003176043557,22.06,8.67,3.13222541210043,561.2915505898366,1.876924660989861,0.3280387931034483,8.49,0.6414094476176837,1066885.694,84.69300136116152,100.0,55.0,10.97024986483343
178,2020,2,14.960158287957452,23.11,8.56,3.162181911353916,560.9736710143093,1.7792214266829491,0.3840635684437128,7.15,0.7048808614841279,1003335.923,83.94516905153856,99.0,34.0,12.298851470454961
178,2020,3,14.618300386275846,22.44,8.33,2.968519692781779,561.3959622812997,1.4165086321165445,0.23572824358100433,5.81,0.4752181974466941,1044854.866,87.3254942058623,99.0,41.0,10.562943822402358
178,2020,4,14.273901836158194,20.83,9.72,2.3574094468450606,561.9497033898305,1.4904446860844192,0.12558968926553674,4.47,0.3432483825277545,715257.441,93.03519303201507,100.0,64.0,5.5974483096299315
178,2020,5,14.642042528735633,21.56,10.33,2.4330291567514264,561.7897540229885,1.3602935565607803,0.11522758620689655,4.02,0.32829304712950536,754355.701,92.28827586206897,100.0,65.0,6.496238569077997
178,2020,6,13.705689329556186,21.17,9.44,2.2561002071641916,562.0144464117092,1.2755988593461705,0.11563149197355996,5.81,0.3431814566104191,726596.118,93.35859301227573,100.0,60.0,6.246884190201324
178,2020,7,13.537325965591888,20.72,9.72,2.211159160640454,561.437551555201,1.1683773820154735,0.07720063803121796,7.15,0.31512971379634885,714996.979,93.25133872621625,100.0,55.0,6.457433255841097
178,2020,8,13.890086589951007,22.28,8.89,2.4750059329365435,561.295847100376,1.309169450384271,0.03349549960123049,5.36,0.22990276720652023,766457.475,91.60920587900193,100.0,48.0,7.412214722512878
178,2020,9,13.425139217231415,21.33,1.8,2.529407525562662,561.2681179406356,1.3503343490927073,0.12063304439190964,3.13,0.32534611075075465,756871.565,91.89072760703966,255.0,62.0,8.31421140611288
178,2020,10,13.484615277777777,21.5,9.78,2.2955062224054816,561.1362791666667,1.2913658168211832,0.11695694444444445,3.58,0.31645795145638944,654828.271,93.03,100.0,61.0,6.44932289475458
178,2020,11,13.123431464908148,20.56,9.56,2.194253879833983,561.0645878473858,10.976101957730174,0.08702779086198777,4.92,0.3043794464476544,628392.118,94.37682524729156,100.0,48.0,6.201406635566409
178,2020,12,13.21426788780767,20.17,8.61,2.4693811737760165,560.8178030910132,4.075613408497003,0.07851287922152261,1.79,0.24419174105689906,674393.057,92.84682312535776,100.0,66.0,6.119460425103091
178,2021,1,13.701384965831435,21.5,8.33,2.861435447702942,559.8926321184509,7.705096400738826,0.12213781321184512,4.47,0.31990120022758967,913416.202,90.26662870159453,100.0,55.0,8.24723905731632
178,2021,2,13.754397508800432,21.67,9.33,2.5232020464519427,561.1742919036013,12.129423023252228,0.09171676144056323,4.02,0.28278813777922823,655215.969,92.69712970484701,100.0,67.0,6.918732034515856
178,2021,3,12.913421145894862,19.67,8.89,2.1885875023918007,561.3662102776136,8.020186052271882,0.07596337861783815,3.58,0.26409083811430945,655450.863,95.06603662138217,100.0,70.0,5.171447228551629
178,2021,4,13.706401927047487,20.06,9.78,2.1724324351631057,561.002644184446,9.172400503093678,0.07242807983482451,3.58,0.25318988295854133,574736.449,93.8388162422574,100.0,65.0,5.267568854620899
178,2021,5,13.711272929405226,21.06,9.17,2.2611455256685975,560.3952862701501,3.064242865337844,0.06373679822123403,3.58,0.24425559287042437,607096.49,94.43218454697053,100.0,60.0,5.483006865665945
178,2021,6,13.13502946482261,18.89,8.94,2.164792599481734,558.21,0.0,0.06728202044497895,4.92,0.27446020976289126,635270.014,94.53806374022851,100.0,75.0,4.693347223259012
178,2021,7,13.787989087037529,21.94,9.22,2.3547492702047426,558.21,0.0,0.07379691243013042,5.36,0.3387916639663024,595499.753,91.95275485759915,100.0,55.0,7.7051016544009245
178,2021,8,13.125040959963078,19.44,9.44,2.0721691825756325,558.21,0.0,0.04278412368755048,4.02,0.19914348069999763,581539.514,94.72770278066228,100.0,65.0,5.2345337621140855
178,2021,9,13.480692662264856,20.67,8.67,2.4907717830734377,558.21,0.0,0.06307213155599851,4.02,0.2409239734465822,730344.61,91.57343964121091,100.0,53.0,7.552816415092288
178,2021,10,13.462230823363829,20.83,9.67,2.3636638682521918,558.21,0.0,0.1197525216983345,4.47,0.3391833175607681,736950.81,94.19985925404644,100.0,66.0,5.707940035803554
178,2021,11,13.074082191780821,19.33,8.89,2.117633878455886,558.21,0.0,0.11524121500893389,4.47,0.3273791396665738,633448.356,95.37200714711138,100.0,74.0,4.725629349823614
178,2021,12,13.620558352402746,19.56,8.44,2.115271800108149,558.21,0.0,0.06353546910755149,3.13,0.25222805166188644,649210.0,94.27013729977116,100.0,69.0,5.066501409251853
178,2022,1,13.209052338933882,19.22,1.8,2.4147037786804915,245.67177686449898,277.1120761546833,0.2646549014867642,113.99,3.0901273549162087,726370.769,92.79378701801039,255.0,60.0,8.274984153951786
178,2022,2,12.997833154218162,20.11,8.22,2.3131553382934134,0.0,0.0,0.20441698011821602,3.58,0.4358398918778597,612363.148,93.46587855991403,100.0,66.0,6.168775124085458
178,2022,3,13.109254070427868,19.56,1.8,2.0888951675223666,0.0,0.0,0.5175602675754134,113.99,6.267500984141283,597123.991,95.27489587277546,255.0,56.0,10.550304336088223
178,2022,4,13.403563623118018,21.22,9.56,2.091528891395279,0.0,0.0,0.17345313258863526,4.02,0.39130314764736407,667387.002,95.02829043224867,100.0,63.0,4.674523808797492
178,2022,5,13.8034541402768,699.5,10.39,7.710381238035123,0.0,0.0,0.13498006098991322,4.02,0.3426442880113254,646821.164,94.07424349049965,100.0,55.0,5.151841100973436
178,2022,6,12.566934828138475,18.67,9.06,1.575083479310526,0.0,0.0,0.06737710976961932,3.13,0.2404887772426589,471161.0,96.55808796353332,100.0,76.0,3.4039279039960797
178,2022,7,13.417574275583812,21.94,9.89,2.0383863923632606,0.0,0.0,0.07387211150507397,3.58,0.24224844256919179,567651.025,94.44271915882138,100.0,58.0,5.419522985178691
178,2022,8,13.084412971033068,20.67,9.56,2.1505347683659872,0.0,0.0,0.0962266085619072,2.68,0.2716990442367375,530417.423,93.61381697000769,100.0,67.0,5.296895237578453
178,2022,9,13.060873601220754,19.11,9.67,2.1422610303275875,0.0,0.0,0.08866861648016276,5.36,0.28284162443243566,605147.492,93.73092573753814,100.0,69.0,5.302098846314958
178,2022,10,12.970997333979641,19.17,9.17,1.9699506527081139,106.74089917595735,233.74884280817133,0.0935155113911779,5.36,0.29804581378716216,592389.55,95.30356277266117,100.0,72.0,4.904673336466766
178,2022,11,12.802326118326118,20.0,8.67,1.9619858189412915,618.6675786435787,0.9394177893193503,0.13242857142857142,3.58,0.3259979244149916,520086.472,95.58744588744588,100.0,71.0,4.368002955410426
178,2022,12,12.816121169916434,19.06,8.22,2.2548901542210107,618.1009145775303,0.9278828923950002,0.16040506035283195,3.58,0.3537704523375465,723757.244,93.39008820798514,100.0,69.0,5.396758700625379
178,2023,1,12.696600790513834,20.22,8.83,2.3857596046805254,618.5866256352343,1.1239924772869885,0.1987227555053642,4.47,0.41354583207341794,829716.604,92.55753811405985,100.0,49.0,8.028456521032242
178,2023,2,13.65227186191141,19.72,8.22,2.5082044741998235,617.952813808859,0.9866070855393556,0.21714557684985406,5.36,0.42387825231773313,825198.63,90.85213859626856,99.0,62.0,6.935864215980958
178,2023,3,13.065450146297547,19.06,8.5,1.8725701899855665,618.7322743641683,1.1617878415427076,0.11014517218095882,4.02,0.3134710843677748,627466.86,95.4755795633581,100.0,68.0,4.601047087467943
178,2023,4,13.71743695380774,20.28,9.83,2.0731426023796975,618.368177278402,1.0421812409924067,0.15231210986267166,6.71,0.3824261908529357,717299.498,93.21897627965043,100.0,67.0,5.59711941419271
178,2023,5,14.619699536880153,21.22,10.06,2.202955333346416,618.6647385067208,1.1066021176024865,0.1777962272675929,5.36,0.44743933092317684,763645.799,91.89065853383033,100.0,56.0,7.6637726591753355
178,2023,6,14.366663853387992,21.11,10.83,2.2335708473456894,618.803110682421,0.915132211999658,0.13366530021702436,2.68,0.31875363490140873,652429.0,91.33904027007475,100.0,59.0,6.77262115389381
178,2023,7,14.654466705269254,21.5,10.39,2.343265670530008,618.829529820498,0.8850589582806051,0.17570237405906197,6.71,0.45882833822061264,730827.054,88.96178343949045,99.0,49.0,8.791852081464842
178,2023,8,14.650127780946947,22.06,10.11,2.5306940140418375,618.7338128921848,1.003360906986454,0.33467084997147745,6.71,0.6257583418877078,912956.653,86.37022247575585,99.0,46.0,10.09535565741154
178,2023,9,15.005067328136073,21.83,10.28,2.5660242819714725,618.3164977557287,0.8868282618588582,0.45495629577132063,8.49,0.7068832812294262,1039293.045,84.13111268603826,97.0,53.0,9.413331241920265
178,2023,10,13.845578897674967,21.61,10.39,2.1040665802028884,618.8031936740234,1.0148967499350803,0.25697981824619376,4.02,0.48441560315048837,712738.403,92.29068806798064,99.0,67.0,5.75461217587108
178,2023,11,14.262807971014492,20.61,10.11,2.139352278009752,618.2558599033816,1.0929615642714452,0.2419975845410628,4.92,0.48327917221654426,770596.638,92.32584541062802,99.0,55.0,5.700086448065153
178,2023,12,14.636872465074358,20.89,10.06,2.453515024443427,618.1002061739522,1.3325874153166335,0.26437246507435785,4.02,0.47755008640852015,922744.281,90.08506083821541,98.0,45.0,7.164944229397965
178,2024,1,15.448117441860465,22.61,9.78,2.9920701456369114,618.4640709302325,0.9402764126293615,0.42782906976744184,6.26,0.6282474945254856,1217776.788,83.58837209302325,98.0,31.0,9.666883566548597
178,2024,2,15.271003865668035,22.22,10.22,2.7621847045221934,618.6438632519933,0.9895303602424763,0.3102730128050254,5.36,0.5496635304773902,909213.266,87.31940082145445,98.0,62.0,7.884813991409064
178,2024,3,15.36207198997608,22.28,10.72,2.5933838434916625,618.5788871169837,1.1059963237769113,0.30532862512814674,4.92,0.5408115349213612,920798.217,88.65633899077343,98.0,62.0,6.792485886445564
178,2024,4,14.577025421715371,22.83,11.0,2.325843165781346,618.716465906391,0.9780078799159205,0.239368020907579,4.47,0.49504740213811493,766617.123,91.84105488239487,98.0,57.0,6.555484499758273
178,2024,5,14.69482750609827,21.56,11.44,1.855282908642792,618.8207178534092,0.9772336893042903,0.1427540945522128,7.6,0.372330242564491,607108.124,93.93692647229643,98.0,63.0,4.390324344267645
178,2024,6,14.289994339622641,21.61,10.44,2.1157302684308568,619.0876622641509,0.8860520049060654,0.13838301886792453,4.02,0.35845531620305016,431989.125,93.20981132075471,98.0,66.0,4.8890442127354925
179,2019,1,15.003479207240233,22.83,10.89,2.244637632727014,554.6909978233474,1.6821460628703842,0.42207240233703747,7.15,0.8425025063567646,1015019.0,88.79814411731012,100.0,37.0,10.95075757299004
179,2019,2,14.94973740710157,21.28,12.17,1.5505964453672085,554.5004855491329,1.2347981577309493,0.15550949628406277,5.81,0.5488594660259674,492844.0,94.78579686209744,99.0,67.0,4.789544735435264
179,2019,3,15.024594370860928,19.72,10.94,1.5871864589499824,554.5043940397351,1.4516438758887131,0.18250496688741724,4.47,0.5530136915532649,602221.0,94.75331125827815,100.0,73.0,3.8777141838643367
179,2019,4,14.596404216553879,20.94,11.39,1.3778318323296355,555.4490525767828,1.3481670735678468,0.2638222280062468,4.02,0.6080118520473488,650422.0,95.23308172826653,100.0,67.0,4.078775752513363
179,2019,5,14.579871973929237,21.67,12.17,1.4512021860494537,555.302472067039,1.3205096534172642,0.29244180633147115,4.92,0.6234219207489444,734515.0,96.33135474860335,100.0,69.0,3.6401330180497604
179,2019,6,14.988811327351126,21.17,11.78,1.4582150005486385,555.2333632443772,1.3116127875711179,0.4516373383055588,6.71,0.7122141102628025,833979.0,93.37489803053258,100.0,59.0,6.437895465353454
179,2019,7,14.71283622437486,21.67,10.83,1.7388861817490149,555.2693962604191,1.293324659374781,0.5682507321468799,6.71,0.740424337983478,923176.0,91.1890628519937,99.0,52.0,8.753800944690498
179,2019,8,15.24185222786238,22.22,11.33,1.8202218242408021,555.2736751269035,1.379343077974257,0.5428900169204738,5.36,0.7070736553430315,938103.0,87.30750141003948,99.0,53.0,8.601421960487441
179,2019,9,14.924652493867539,22.06,11.67,1.9236611192650572,555.3678238523537,1.4224855565829193,0.5449188178951058,5.81,0.7230867413952442,933317.0,90.50216096250438,99.0,54.0,8.342372348706485
179,2019,10,13.881187862341186,19.56,10.33,1.405483615011516,555.2696200814111,1.30280749956921,0.3497853706673245,5.36,0.6438074723884495,697337.899,95.34402368323671,99.0,66.0,3.8246076568743956
179,2019,11,14.186024658846062,20.89,10.94,1.574254095820963,554.5988065597319,1.5749809506084058,0.39900526693799376,5.36,0.6455520425918511,685962.859,95.0377663394781,99.0,67.0,4.357763591806606
179,2019,12,14.488376476835258,20.28,11.56,1.455732129719832,554.5811217310501,1.3758634145890811,0.36748440196468873,4.02,0.5904020823826214,601848.697,95.68551705827691,99.0,75.0,3.1097381417973775
179,2020,1,15.259029850746268,22.22,11.06,2.098418087157155,554.8012548794488,1.8881990909637016,0.4837393800229621,4.92,0.7002596264418391,995791.085,88.18053960964409,99.0,58.0,8.596292205969748
179,2020,2,15.621532519312234,24.61,11.83,2.1426269301946386,554.5134849239971,1.7614769513262682,0.48105407425865937,6.71,0.679737230018423,834450.436,88.2084475454772,99.0,44.0,10.191064238455468
179,2020,3,15.281778151260504,22.39,11.28,1.9687511337211738,555.0137882352941,1.4092778325750286,0.4547058823529412,4.92,0.6448069243004922,822600.99,89.9436974789916,99.0,40.0,9.237584845439379
179,2020,4,15.097906642259414,19.72,12.11,1.4046148782160932,555.5350771443514,1.4791705408818405,0.42081982217573227,5.36,0.5952904351649653,653997.734,94.97711820083683,99.0,72.0,3.3953751975979447
179,2020,5,15.54764258555133,21.11,12.22,1.5255083328238535,555.2417159327855,1.2955511695559376,0.42340488163866064,4.02,0.5840856908618735,727968.716,93.40475898442291,98.0,70.0,4.096216080906561
179,2020,6,14.798442264351053,21.17,11.94,1.454711873325736,555.5177913297097,1.230727288389911,0.3827442662070794,4.47,0.5766165398322839,772853.648,92.60241283309028,98.0,65.0,5.4725592076180485
179,2020,7,14.326594255722409,20.94,11.72,1.4203216420592806,555.2774704767459,1.2516459162537048,0.23918938620790203,3.58,0.45922727472289654,599533.151,94.0033532584925,98.0,74.0,3.7409738338155143
179,2020,8,14.58915518207283,21.83,10.44,1.6759006767181022,555.3277960784313,1.324521764833973,0.24382408963585436,4.02,0.4473036635647534,776922.969,91.53703081232493,98.0,60.0,5.646177067447981
179,2020,9,14.221324989797308,20.44,10.56,1.670918770221995,555.4689185144879,1.2838665930965931,0.2220976737858795,3.58,0.43459050298926943,644263.393,91.54808869541559,96.0,71.0,4.337508464516357
179,2021,9,13.045959595959596,14.89,12.0,0.793340534339871,556.9361363636364,1.1073151343110632,0.7562373737373738,3.58,0.8814839238851849,30147.0,90.40656565656566,91.0,90.0,0.4918138201118265
179,2021,10,13.956398153491056,19.83,10.33,1.4096499178360977,555.9434610502019,1.461158670722107,0.7198141950375073,5.36,0.8550418877638664,730244.464,89.49636468551644,92.0,56.0,2.5600844240950744
179,2021,11,13.536773218644658,19.67,11.39,1.2857392215365606,555.7264616994072,1.190171253990916,0.6633151226316402,5.81,0.836836364106462,594338.726,90.01976054864582,92.0,75.0,1.1233316807397202
179,2021,12,14.13391828005403,20.11,10.17,1.3340281077653207,555.1143178748312,1.2388160565316175,0.629628545700135,5.36,0.7793544621738725,636966.041,89.74943719045476,92.0,71.0,1.3556992405046648
179,2022,1,13.777946046080814,19.89,10.67,1.598188485087076,555.5960379761492,1.4403377429438098,0.6758932499710548,4.92,0.8249265714355178,705584.09,89.04723862452241,92.0,61.0,3.423428371646427
179,2022,2,13.642174697242979,20.22,10.72,1.4949614682014731,555.3259984540067,1.204863170607644,0.6167160525637722,4.47,0.7144382634178522,598263.862,89.93081679979387,93.0,61.0,2.739279595470927
179,2022,3,13.750447626564439,20.72,10.44,1.3654704844822434,555.4784011726238,1.217676572256011,0.6936193482918029,5.36,0.760452099087607,657288.033,90.20024805502311,93.0,53.0,3.1213677032677687
179,2022,4,13.98529439980813,19.72,11.06,1.351578111235521,555.3048159251709,1.4236494356311182,0.7241156013910541,7.15,0.7998691240212454,665712.097,90.75236838949515,93.0,73.0,1.6021109517121361
179,2022,5,14.295061162079511,20.89,10.89,1.3310391894558447,555.881023288638,1.4648790364353235,0.6596095036462009,5.36,0.7360375431830609,630814.173,90.72277111267937,93.0,64.0,2.555893740766797
179,2022,6,13.276824748285422,18.61,10.22,1.0720220231482245,556.3763417481395,1.1532960321756687,0.6334203998248942,4.47,0.7103099092828086,572168.421,92.58675032832336,95.0,77.0,1.6122921054529546
179,2022,7,14.395584239130436,20.06,12.0,1.2463050713272534,555.643410326087,1.1461009310765962,0.7490625,4.47,0.8035741236542547,634624.375,93.11503623188406,95.0,67.0,2.568592235342875
179,2022,8,13.882745277618774,19.33,11.22,1.347247708284977,555.7381305094448,1.2219006379958912,0.5321946193474528,4.92,0.7585415927735165,710524.472,92.91917572982256,95.0,75.0,3.015283146800002
179,2022,9,13.673859378705242,19.28,10.67,1.371435004283446,556.0424199668009,1.1874883091404032,0.6146063552288357,4.92,0.833921794583003,711538.261,92.95399573156273,95.0,73.0,2.800284377315845
179,2022,10,13.574963743485158,18.89,11.11,1.2638029680405423,555.9654985270791,1.1933439890024597,0.6037627464309994,6.26,0.7867131422445464,640154.378,93.64808520280988,96.0,68.0,2.229977391364618
179,2022,11,13.426278961462335,18.72,10.61,1.295602414565832,555.9134334614042,1.2575938521906331,0.6366887879846316,5.36,0.820202528547299,627112.39,94.12155082081732,96.0,72.0,2.1129356550382394
179,2022,12,13.490316818335018,19.44,10.44,1.4355572267590926,555.1667835074711,1.182057490750654,0.5594719694416358,5.81,0.7828505330568916,674522.234,93.73373778227166,96.0,78.0,2.200892529473077
179,2023,1,13.405532823741007,21.06,10.22,1.651966646949152,555.8334071492806,1.5740678310489835,0.6542007643884893,5.81,0.8457513775507455,752178.295,91.93030575539568,95.0,50.0,5.701244793403071
179,2023,2,14.396425783708926,20.39,10.78,1.5727106743686732,554.7501649250912,1.3038548837158088,0.6402492760921566,5.81,0.8399948215500149,693924.415,91.16328843006421,95.0,65.0,4.310377264983077
179,2023,3,13.672972790645378,18.67,11.0,1.3340858122297918,555.971047897459,1.6527354436206083,0.6495435124803238,5.36,0.8310936725357924,618461.31,93.75016865302452,95.0,78.0,2.261616184103496
179,2023,4,14.502723666813575,21.36,11.11,1.4701707279263097,491.239065667695,177.31133622328457,0.6047179374173645,5.36,0.80949298677539,651506.777,82.26289114147201,95.0,0.0,29.857078735277707
179,2023,5,15.31565969880872,20.67,11.72,1.483781814231952,555.2483220948528,1.5715079053723784,0.7023274893234435,4.92,0.8108516495808444,699008.847,91.77343223196223,95.0,60.0,4.661513817297844
179,2023,6,15.230321150389454,20.56,12.67,1.482022023602098,555.4190281605752,1.3378708443861407,0.667201917315758,5.36,0.9016993893104335,726088.603,90.90677052127022,95.0,61.0,5.107444178230692
179,2023,7,15.35666589755422,22.11,11.89,1.6423604235925142,555.4599273188741,1.279541527509249,0.7221873557914167,5.81,0.8981415839408408,742089.51,89.91947392708813,94.0,58.0,6.6979690251662385
179,2023,8,15.415372491212157,22.72,12.0,1.7807191142273975,555.4068080281211,1.24590149801328,0.8007869372944779,10.73,0.9828310288796102,792194.36,87.06950901462751,95.0,47.0,8.34030669053743
179,2023,9,15.743694447718969,21.78,11.5,1.6692461456143877,554.8392585170341,1.178307909804597,0.8140268772839797,5.36,0.9426840403537943,781955.951,86.34881527761405,94.0,51.0,7.5637263989168915
